Iso3_code;Country;Region;Subregion;Indicator;Dimension;Category;Sex;Age;Year;Unit of measurement;VALUE;Source
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by condition;otherwise illicitly manufactured;na;na;2019;Counts;311;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by condition;Reactivated arms;na;na;2019;Counts;0;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by condition;otherwise illicitly manufactured;na;na;2019;Counts;0;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by marking;altered marking;na;na;2019;Counts;0;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by marking;no marking;na;na;2019;Counts;417;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by marking;unknown Status On Marking;na;na;2019;Counts;0;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by marking;uniquely marked;na;na;2019;Counts;0;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by type;machine gun;na;na;2019;Counts;6;SOF/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by type;other weapons;na;na;2019;Counts;417;SOF/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by type;pistol;na;na;2019;Counts;761;SOF/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by type;revolver;na;na;2019;Counts;829;SOF/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2019;Counts;111;SOF/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by type;shotgun (Including Short Carbine);na;na;2019;Counts;633;SOF/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by type;submachine gun;na;na;2019;Counts;0;SOF/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by type;Unknown status on type;na;na;2019;Counts;0;SOF/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by legal justification of seizure;illicit manufacture;na;na;2019;Counts;417;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by legal justification of seizure;illicit posession;na;na;2019;Counts;1166;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by legal justification of seizure;illicit use;na;na;2019;Counts;1174;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by legal justification of seizure;Altered markings;na;na;2019;Counts;0;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by legal justification of seizure;other;na;na;2019;Counts;0;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by legal justification of seizure;illicit trafficking;na;na;2019;Counts;0;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by legal justification of seizure;unknown;na;na;2019;Counts;0;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;land borders;na;na;2019;Counts;21;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;national territory;na;na;2019;Counts;2735;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;other;na;na;2019;Counts;0;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;planes and airports;na;na;2019;Counts;1;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;unknown;na;na;2019;Counts;0;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;vessels and harbours;na;na;2019;Counts;0;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by other suspected offences;Other arms offences;na;na;2019;Counts;2631;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by other suspected offences;Illicit trafficking of firearms;na;na;2019;Counts;0;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by other suspected offences;Drug trafficking;na;na;2019;Counts;126;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by other suspected offences;Other forms of organized crime;na;na;2019;Counts;417;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;Uniquely identifiable - from illegitimate owner in national registry;na;na;2019;Counts;157;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;Uniquely identifiable - total uniquely identifiable through marking;na;na;2019;Counts;157;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;Not uniquely identifiable - Illicitly manufactured;na;na;2019;Counts;417;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;Total not uniquely identifiable through marking;na;na;2019;Counts;417;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;Total;Total;na;na;2019;Counts;2757;SOF/UNODA/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by condition;Total;na;na;2019;Counts;2757;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by marking;Total;na;na;2019;Counts;417;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by legal justification of seizure;Total;na;na;2019;Counts;2757;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;Total;na;na;2019;Counts;2757;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;Total;na;na;2019;Counts;574;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Instances/cases of seizures;Total;Total;na;na;2019;Counts;6180;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Parts and components seized;Total;Total;na;na;2019;Counts;670;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Ammunition seized;Total;Total;na;na;2021;Counts;48149;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms surrendered;by marking;unknown Status On Marking;na;na;2021;Counts;3283;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms surrendered;by type;other weapons;na;na;2021;Counts;30;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms surrendered;by type;pistol;na;na;2021;Counts;627;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms surrendered;by type;revolver;na;na;2021;Counts;1683;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms surrendered;by type;rifle (Inlcuding Carbine);na;na;2021;Counts;214;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms surrendered;by type;shotgun (Including Short Carbine);na;na;2021;Counts;729;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms surrendered;by type;Total;na;na;2021;Counts;3283;UNODA/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms surrendered;by marking;Surrendered;na;na;2021;Counts;3283;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by condition;Converted arms;na;na;2021;Counts;465;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by condition;Industrially manufactured arms;na;na;2021;Counts;1784;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by condition;Modified arms;na;na;2021;Counts;16;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by condition;otherwise illicitly manufactured;na;na;2021;Counts;246;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by marking;no marking;na;na;2021;Counts;689;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by marking;unknown Status On Marking;na;na;2021;Counts;711;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by marking;uniquely marked;na;na;2021;Counts;1111;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by type;machine gun;na;na;2021;Counts;0;SOF/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by type;other weapons;na;na;2021;Counts;729;SOF/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by type;pistol;na;na;2021;Counts;695;SOF/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by type;revolver;na;na;2021;Counts;509;SOF/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2021;Counts;84;SOF/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by type;shotgun (Including Short Carbine);na;na;2021;Counts;493;SOF/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by type;submachine gun;na;na;2021;Counts;1;SOF/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by legal justification of seizure;illicit manufacture;na;na;2021;Counts;387;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by legal justification of seizure;illicit posession;na;na;2021;Counts;680;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by legal justification of seizure;illicit use;na;na;2021;Counts;24;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by legal justification of seizure;other;na;na;2021;Counts;1223;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by legal justification of seizure;unknown;na;na;2021;Counts;197;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;land borders;na;na;2021;Counts;4;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;national territory;na;na;2021;Counts;2505;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;planes and airports;na;na;2021;Counts;2;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by other suspected offences;Other arms offences;na;na;2021;Counts;1288;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by other suspected offences;Drug trafficking;na;na;2021;Counts;178;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by other suspected offences;Other;na;na;2021;Counts;1045;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;Uniquely identifiable - total uniquely identifiable through marking;na;na;2021;Counts;1111;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;Uniquely identifiable - no tracing procedure initiated;na;na;2021;Counts;1111;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;Not uniquely identifiable - Erased or altered marking;na;na;2021;Counts;156;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;Total not uniquely identifiable through marking;na;na;2021;Counts;689;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;Not uniquely identifiable - No further information available;na;na;2021;Counts;533;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;Unknown status regarding marking;na;na;2021;Counts;711;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;Total;Total;na;na;2021;Counts;2511;SOF/UNODA/IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by condition;Total;na;na;2021;Counts;2511;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by marking;Total;na;na;2021;Counts;2511;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by legal justification of seizure;Total;na;na;2021;Counts;2511;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;Total;na;na;2021;Counts;2511;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Arms seized;by location;Total;na;na;2021;Counts;2511;IAFQ
CHL;Chile;Americas;Latin America and the Caribbean;Instances/cases of seizures;Total;Total;na;na;2021;Counts;2511;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by type;machine gun;na;na;2016;Counts;0;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by type;other weapons;na;na;2016;Counts;0;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by type;pistol;na;na;2016;Counts;31;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by type;revolver;na;na;2016;Counts;4;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2016;Counts;0;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by type;shotgun (Including Short Carbine);na;na;2016;Counts;5;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by type;submachine gun;na;na;2016;Counts;0;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by type;Unknown status on type;na;na;2016;Counts;151;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by legal justification of seizure;illicit posession;na;na;2016;Counts;180;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by legal justification of seizure;unknown;na;na;2016;Counts;11;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by location;national territory;na;na;2016;Counts;191;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;Total;Total;na;na;2016;Counts;191;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by legal justification of seizure;Total;na;na;2016;Counts;191;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by location;Total;na;na;2016;Counts;191;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by type;machine gun;na;na;2017;Counts;0;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by type;other weapons;na;na;2017;Counts;0;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by type;pistol;na;na;2017;Counts;59;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by type;revolver;na;na;2017;Counts;8;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2017;Counts;23;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by type;shotgun (Including Short Carbine);na;na;2017;Counts;32;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by type;submachine gun;na;na;2017;Counts;0;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by type;Unknown status on type;na;na;2017;Counts;115;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by legal justification of seizure;illicit posession;na;na;2017;Counts;190;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by legal justification of seizure;illicit use;na;na;2017;Counts;22;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by legal justification of seizure;unknown;na;na;2017;Counts;25;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by location;national territory;na;na;2017;Counts;237;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;Total;Total;na;na;2017;Counts;237;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by legal justification of seizure;Total;na;na;2017;Counts;237;IAFQ
CIV;Côte d’Ivoire;Africa;Sub-Saharan Africa;Arms seized;by location;Total;na;na;2017;Counts;237;IAFQ
CMR;Cameroon;Africa;Sub-Saharan Africa;Arms seized;by type;machine gun;na;na;2017;Counts;0;IAFQ
CMR;Cameroon;Africa;Sub-Saharan Africa;Arms seized;by type;other weapons;na;na;2017;Counts;30;IAFQ
CMR;Cameroon;Africa;Sub-Saharan Africa;Arms seized;by type;pistol;na;na;2017;Counts;43;IAFQ
CMR;Cameroon;Africa;Sub-Saharan Africa;Arms seized;by type;revolver;na;na;2017;Counts;0;IAFQ
CMR;Cameroon;Africa;Sub-Saharan Africa;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2017;Counts;37;IAFQ
CMR;Cameroon;Africa;Sub-Saharan Africa;Arms seized;by type;shotgun (Including Short Carbine);na;na;2017;Counts;0;IAFQ
CMR;Cameroon;Africa;Sub-Saharan Africa;Arms seized;by type;submachine gun;na;na;2017;Counts;0;IAFQ
CMR;Cameroon;Africa;Sub-Saharan Africa;Arms seized;by type;Unknown status on type;na;na;2017;Counts;0;IAFQ
CMR;Cameroon;Africa;Sub-Saharan Africa;Arms seized;Total;Total;na;na;2017;Counts;110;IAFQ
COD;Democratic Republic of the Congo;Africa;Sub-Saharan Africa;Arms found;by type;Total;na;na;2018;Counts;0;UNODA
COD;Democratic Republic of the Congo;Africa;Sub-Saharan Africa;Arms surrendered;by type;Total;na;na;2018;Counts;0;UNODA
COD;Democratic Republic of the Congo;Africa;Sub-Saharan Africa;Arms seized;Total;Total;na;na;2018;Counts;0;UNODA
COD;Democratic Republic of the Congo;Africa;Sub-Saharan Africa;Arms found;by type;Total;na;na;2019;Counts;320;UNODA
COD;Democratic Republic of the Congo;Africa;Sub-Saharan Africa;Arms surrendered;by type;Total;na;na;2019;Counts;320;UNODA
COD;Democratic Republic of the Congo;Africa;Sub-Saharan Africa;Arms seized;Total;Total;na;na;2019;Counts;320;UNODA
COL;Colombia;Americas;Latin America and the Caribbean;Arms seized;by type;machine gun;na;na;2010;Counts;18;PP/IAFQ
COL;Colombia;Americas;Latin America and the Caribbean;Arms seized;by type;other weapons;na;na;2010;Counts;90;PP/IAFQ
COL;Colombia;Americas;Latin America and the Caribbean;Arms seized;by type;pistol;na;na;2010;Counts;10516;PP/IAFQ
COL;Colombia;Americas;Latin America and the Caribbean;Arms seized;by type;revolver;na;na;2010;Counts;23625;PP/IAFQ
COL;Colombia;Americas;Latin America and the Caribbean;Arms seized;by type;rifle (Inlcuding Carbine);na;na;2010;Counts;1289;PP/IAFQ
COL;Colombia;Americas;Latin America and the Caribbean;Arms seized;by type;shotgun (Including Short Carbine);na;na;2010;Counts;8915;PP/IAFQ
COL;Colombia;Americas;Latin America and the Caribbean;Arms seized;by type;submachine gun;na;na;2010;Counts;111;PP/IAFQ
